method,run,generation,best
NSGA_II,4,11,0.21780449927017426
NSGA_II,4,12,0.2159323793686459
NSGA_II,4,13,0.2159323793686459
NSGA_II,4,14,0.2159323793686459
NSGA_II,4,15,0.21555251706012613
NSGA_II,4,16,0.21555251706012613
NSGA_II,4,17,0.21555251706012613
NSGA_II,4,18,0.2156994231591828
NSGA_II,4,19,0.2156994231591828
NSGA_II,4,20,0.2156994231591828
NSGA_II,4,21,0.2156994231591828
NSGA_II,4,22,0.2159323793686459
NSGA_II,4,23,0.21538296429422674
NSGA_II,4,24,0.21538296429422674
NSGA_II,4,25,0.21538296429422674
NSGA_II,4,26,0.21538296429422674
NSGA_II,4,27,0.2159323793686459
NSGA_II,4,28,0.21522180829943352
NSGA_II,4,29,0.21522180829943352
NSGA_II,4,30,0.21522180829943352
NSGA_II,4,31,0.21522180829943352
NSGA_II,4,32,0.21522180829943352
NSGA_II,4,33,0.2164027012614871
NSGA_II,4,34,0.2164027012614871
NSGA_II,4,35,0.21624167782135234
NSGA_II,4,36,0.21624167782135234
NSGA_II,4,37,0.21624167782135234
NSGA_II,4,38,0.21624167782135234
NSGA_II,4,39,0.21667535957560044
NSGA_II,4,40,0.21935247491462176
NSGA_II,4,41,0.21935247491462176
NSGA_II,4,42,0.21935247491462176
NSGA_II,4,43,0.21935247491462176
NSGA_II,4,44,0.21935247491462176
NSGA_II,4,45,0.21935247491462176
NSGA_II,4,46,0.21935247491462176
NSGA_II,4,47,0.21935247491462176
NSGA_II,4,48,0.21935247491462176
NSGA_II,4,49,0.21935247491462176
NSGA_II,4,50,0.21935247491462176
NSGA_II,4,51,0.21935247491462176
NSGA_II,4,52,0.21935247491462176
NSGA_II,4,53,0.21935247491462176
NSGA_II,4,54,0.21935247491462176
NSGA_II,4,55,0.21935247491462176
NSGA_II,4,56,0.21935247491462176
NSGA_II,4,57,0.21935247491462176
NSGA_II,4,58,0.21935247491462176
NSGA_II,4,59,0.21935247491462176
NSGA_II,4,60,0.21935247491462176
NSGA_II,4,61,0.21935247491462176
NSGA_II,4,62,0.21935247491462176
NSGA_II,4,63,0.21935247491462176
NSGA_II,5,0,0.28483170028970306
NSGA_II,5,1,0.28483170028970306
NSGA_II,5,2,0.28483170028970306
NSGA_II,5,3,0.28483170028970306
NSGA_II,5,4,0.24611802781552072
NSGA_II,5,5,0.23988131014311193
NSGA_II,5,6,0.23141922314622254
NSGA_II,5,7,0.23141922314622254
NSGA_II,5,8,0.21654778019031604
NSGA_II,5,9,0.21654778019031604
NSGA_II,5,10,0.21538681353701813
NSGA_II,5,11,0.21538681353701813
NSGA_II,5,12,0.21538681353701813
NSGA_II,5,13,0.21538681353701813
NSGA_II,5,14,0.21538681353701813
NSGA_II,5,15,0.21542091525936835
NSGA_II,5,16,0.21542091525936835
NSGA_II,5,17,0.21564590698279226
NSGA_II,5,18,0.21564590698279226
NSGA_II,5,19,0.21564590698279226
NSGA_II,5,20,0.21631436231185358
NSGA_II,5,21,0.2155919771729435
NSGA_II,5,22,0.21654778019031604
NSGA_II,5,23,0.21527003386682755
NSGA_II,5,24,0.21527003386682755
NSGA_II,5,25,0.21654778019031604
NSGA_II,5,26,0.21654778019031604
NSGA_II,5,27,0.21654778019031604
NSGA_II,5,28,0.21654778019031604
NSGA_II,5,29,0.21654778019031604
NSGA_II,5,30,0.21654778019031604
NSGA_II,5,31,0.21654778019031604
NSGA_II,5,32,0.21654778019031604
NSGA_II,5,33,0.21654778019031604
NSGA_II,5,34,0.21654778019031604
NSGA_II,5,35,0.21654778019031604
NSGA_II,5,36,0.21654778019031604
NSGA_II,5,37,0.21654778019031604
NSGA_II,5,38,0.21654778019031604
NSGA_II,5,39,0.21654778019031604
NSGA_II,5,40,0.21654778019031604
NSGA_II,5,41,0.21654778019031604
NSGA_II,5,42,0.21654778019031604
